,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,name_common,mlb_ID,player_ID,year_ID,team_ID,stint_ID,lg_ID,pitcher,G,PA,salary,runs_above_avg,runs_above_avg_off,runs_above_avg_def,WAR_rep,WAA,WAR
5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,5568,58008,Patrick Kivlehan,623182.0,kivlepa01,2016,CIN,2,NL,N,3,5.0,,-1.4,-1.4,0.0,0.02,-0.15,-0.13
5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,5569,58009,Patrick Kivlehan,623182.0,kivlepa01,2016,SDP,1,NL,N,5,19.0,,0.7,0.7,-0.2,0.06,0.07,0.13
5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,5570,58010,Patrick Kivlehan,623182.0,kivlepa01,2017,CIN,1,NL,N,115,204.0,535000.0,-6.3,-4.3,-4.1,0.64,-0.68,-0.04
5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,5571,58011,Patrick Kivlehan,623182.0,kivlepa01,2018,ARI,1,NL,N,9,14.0,,1.0,0.0,0.9,0.05,0.1,0.15
5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,5572,58012,Patrick Kivlehan,623182.0,kivlepa01,2021,SDP,1,NL,N,5,8.0,,0.5,0.5,-0.1,0.03,0.05,0.08
5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,5573,58070,Phil Klein,607309.0,kleinph01,2015,TEX,1,AL,Y,0,0.0,509500.0,0.0,0.0,0.0,,,
5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,5574,58071,Phil Klein,607309.0,kleinph01,2016,TEX,1,AL,Y,0,0.0,509500.0,0.0,0.0,0.0,,,
5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,5575,58072,Phil Klein,607309.0,kleinph01,2016,PHI,2,NL,Y,4,2.0,,-0.3,-0.3,0.0,0.0,-0.03,-0.03
5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,5576,58145,Branden Kline,571858.0,klinebr01,2019,BAL,1,AL,Y,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,5577,58146,Branden Kline,571858.0,klinebr01,2020,BAL,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,58249,Gabe Klobosits,656620.0,kloboga01,2021,WSN,1,NL,Y,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,5579,58257,Corey Kluber,446372.0,klubeco01,2015,CLE,1,AL,Y,2,6.0,1200000.0,-0.8,-0.8,0.0,0.0,-0.09,-0.09
5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,58258,Corey Kluber,446372.0,klubeco01,2016,CLE,1,AL,Y,3,6.0,4700000.0,0.8,0.8,0.0,0.0,0.08,0.08
5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,5581,58259,Corey Kluber,446372.0,klubeco01,2017,CLE,1,AL,Y,1,2.0,7700000.0,0.5,0.5,0.0,0.0,0.05,0.05
5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,5582,58260,Corey Kluber,446372.0,klubeco01,2018,CLE,1,AL,Y,3,6.0,10700000.0,-0.7,-0.7,0.0,0.0,-0.08,-0.08
5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,58261,Corey Kluber,446372.0,klubeco01,2019,CLE,1,AL,Y,1,1.0,17000000.0,-0.1,-0.1,0.0,0.0,-0.01,-0.01
5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,5584,58262,Corey Kluber,446372.0,klubeco01,2020,TEX,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,5585,58263,Corey Kluber,446372.0,klubeco01,2021,NYY,1,AL,Y,1,2.0,11000000.0,-0.2,-0.2,0.0,0.0,-0.02,-0.02
5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,5586,58324,Andrew Knapp,595284.0,knappan01,2017,PHI,1,NL,N,56,204.0,535000.0,-2.0,2.0,-0.7,0.64,-0.24,0.4
5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,5587,58325,Andrew Knapp,595284.0,knappan01,2018,PHI,1,NL,N,84,215.0,548000.0,-10.4,-4.4,-3.0,0.69,-1.21,-0.52
5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,5588,58326,Andrew Knapp,595284.0,knappan01,2019,PHI,1,NL,N,74,160.0,565000.0,-3.4,-4.4,3.3,0.51,-0.42,0.09
5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,5589,58327,Andrew Knapp,595284.0,knappan01,2020,PHI,1,NL,N,33,89.0,710000.0,5.2,6.2,0.4,0.29,0.52,0.81
5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,5590,58328,Andrew Knapp,595284.0,knappan01,2021,PHI,1,NL,N,62,159.0,1100000.0,-19.0,-13.0,-3.8,0.54,-2.01,-1.47
5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,5591,58329,Andrew Knapp,595284.0,knappan01,2022,SEA,2,AL,N,2,4.0,,-0.9,-0.9,0.1,0.01,-0.1,-0.09
5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,5592,58330,Andrew Knapp,595284.0,knappan01,2022,SFG,3,NL,N,3,7.0,,0.1,0.1,0.1,0.03,0.01,0.04
5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,5593,58331,Andrew Knapp,595284.0,knappan01,2022,PIT,1,NL,N,11,35.0,800000.0,-2.5,-2.5,0.7,0.12,-0.26,-0.14
5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,5594,58346,Corey Knebel,608349.0,knebeco01,2015,MIL,1,NL,Y,44,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,5595,58347,Corey Knebel,608349.0,knebeco01,2016,MIL,1,NL,Y,34,0.0,513000.0,0.0,0.0,0.0,0.0,0.0,0.0
5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,5596,58348,Corey Knebel,608349.0,knebeco01,2017,MIL,1,NL,Y,71,0.0,538900.0,0.0,0.0,0.0,0.0,0.0,0.0
5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,5597,58349,Corey Knebel,608349.0,knebeco01,2018,MIL,1,NL,Y,55,0.0,3650000.0,0.0,0.0,0.0,0.0,0.0,0.0
5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,58350,Corey Knebel,608349.0,knebeco01,2020,MIL,1,NL,Y,0,0.0,5125000.0,0.0,0.0,0.0,,,
5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,5599,58351,Corey Knebel,608349.0,knebeco01,2021,LAD,1,NL,Y,26,2.0,5250000.0,-0.2,-0.2,0.0,0.0,-0.02,-0.02
5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,58352,Reiss Knehr,663753.0,knehrre01,2021,SDP,1,NL,Y,12,8.0,,-1.0,-1.0,0.0,0.0,-0.11,-0.11
5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,5601,58416,Dusten Knight,643400.0,knighdu01,2021,BAL,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,5602,58460,Andrew Knizner,668800.0,kniznan01,2019,STL,1,NL,N,18,58.0,,0.1,0.1,0.9,0.18,-0.02,0.16
5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,5603,58461,Andrew Knizner,668800.0,kniznan01,2020,STL,1,NL,N,8,17.0,,-1.4,-1.4,0.3,0.06,-0.14,-0.08
5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,5604,58462,Andrew Knizner,668800.0,kniznan01,2021,STL,1,NL,N,63,185.0,,-7.6,-8.6,4.0,0.63,-0.84,-0.21
5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,5605,58463,Andrew Knizner,668800.0,kniznan01,2022,STL,1,NL,N,96,293.0,,-2.1,-3.1,6.3,0.93,-0.18,0.75
5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,5606,58574,Guido Knudson,605317.0,knudsgu01,2015,DET,1,AL,Y,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,5607,58614,Matt Koch,571863.0,kochma01,2016,ARI,1,NL,Y,5,6.0,,-0.1,-0.1,0.0,0.0,-0.01,-0.01
5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,58615,Matt Koch,571863.0,kochma01,2017,ARI,1,NL,Y,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,5609,58616,Matt Koch,571863.0,kochma01,2018,ARI,1,NL,Y,18,23.0,,0.9,0.9,0.0,0.0,0.09,0.09
5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,58617,Matt Koch,571863.0,kochma01,2019,ARI,1,NL,Y,9,6.0,567600.0,-0.8,-0.8,0.0,0.0,-0.08,-0.08
5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,58631,Tom Koehler,543408.0,koehlto01,2015,MIA,1,NL,Y,30,64.0,555000.0,1.3,1.3,0.1,0.0,0.13,0.13
5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,5612,58632,Tom Koehler,543408.0,koehlto01,2016,MIA,1,NL,Y,30,56.0,3500000.0,-2.6,-2.6,0.1,0.0,-0.28,-0.28
5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,5613,58633,Tom Koehler,543408.0,koehlto01,2017,TOR,2,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,5614,58634,Tom Koehler,543408.0,koehlto01,2017,MIA,1,NL,Y,11,21.0,5750000.0,-1.7,-1.7,0.0,0.0,-0.17,-0.17
5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,5615,58653,Brody Koerner,621259.0,koernbr01,2021,NYY,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,5616,58668,Michael Kohn,543409.0,kohnmi01,2015,ATL,1,NL,Y,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,5617,58674,Adam Kolarek,592473.0,kolarad01,2017,TBR,1,AL,Y,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,58675,Adam Kolarek,592473.0,kolarad01,2018,TBR,1,AL,Y,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,5619,58676,Adam Kolarek,592473.0,kolarad01,2019,TBR,1,AL,Y,4,0.0,560800.0,-0.1,-0.1,-0.1,0.0,-0.01,-0.01
5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,58677,Adam Kolarek,592473.0,kolarad01,2019,LAD,2,NL,Y,25,0.0,,-0.1,-0.1,-0.1,0.0,-0.01,-0.01
5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,5621,58678,Adam Kolarek,592473.0,kolarad01,2020,LAD,1,NL,Y,1,0.0,,-0.1,-0.1,-0.1,0.0,0.0,0.0
5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,5622,58679,Adam Kolarek,592473.0,kolarad01,2021,OAK,1,AL,Y,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,58713,Mark Kolozsvary,656627.0,kolozma01,2022,CIN,1,NL,N,10,21.0,,0.4,0.4,0.5,0.07,0.04,0.11
5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,5624,58810,George Kontos,502004.0,kontoge01,2015,SFG,1,NL,Y,70,3.0,517500.0,-0.4,-0.4,0.0,0.0,-0.04,-0.04
5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,58811,George Kontos,502004.0,kontoge01,2016,SFG,1,NL,Y,53,0.0,1150000.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,58812,George Kontos,502004.0,kontoge01,2017,PIT,2,NL,Y,14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,5627,58813,George Kontos,502004.0,kontoge01,2017,SFG,1,NL,Y,45,2.0,1750000.0,-0.3,-0.3,0.0,0.0,-0.03,-0.03
5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,58814,George Kontos,502004.0,kontoge01,2018,CLE,2,AL,Y,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,5629,58815,George Kontos,502004.0,kontoge01,2018,NYY,3,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,5630,58816,George Kontos,502004.0,kontoge01,2018,PIT,1,NL,Y,18,0.0,2725000.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,5631,58860,Michael Kopech,656629.0,kopecmi01,2018,CHW,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,5632,58861,Michael Kopech,656629.0,kopecmi01,2021,CHW,1,AL,Y,4,1.0,,-0.1,-0.1,0.0,0.0,-0.01,-0.01
5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,5633,59042,Jackson Kowar,663804.0,kowarja01,2021,KCR,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,5634,59061,Pete Kozma,518902.0,kozmape01,2015,STL,1,NL,N,76,111.0,522000.0,-10.6,-9.6,0.9,0.36,-1.18,-0.82
5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,5635,59062,Pete Kozma,518902.0,kozmape01,2017,NYY,1,AL,N,11,10.0,575000.0,-3.2,-1.2,-1.8,0.04,-0.32,-0.28
5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,5636,59063,Pete Kozma,518902.0,kozmape01,2017,TEX,2,AL,N,28,41.0,,-8.1,-5.1,-2.7,0.14,-0.82,-0.68
5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,59064,Pete Kozma,518902.0,kozmape01,2018,DET,1,AL,N,27,73.0,,-1.5,-2.5,1.9,0.25,-0.13,0.12
5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,59065,Pete Kozma,518902.0,kozmape01,2021,OAK,1,AL,N,3,12.0,,1.4,-0.6,2.2,0.04,0.15,0.19
5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,5639,59101,Kevin Kramer,596012.0,krameke01,2018,PIT,1,NL,N,21,40.0,,-6.3,-5.3,-0.8,0.13,-0.7,-0.57
5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,59102,Kevin Kramer,596012.0,krameke01,2019,PIT,1,NL,N,22,50.0,,-5.2,-5.2,-0.5,0.16,-0.55,-0.39
5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,5641,59128,Max Kranick,668820.0,kranima01,2021,PIT,1,NL,Y,8,14.0,,-1.5,-1.5,0.0,0.0,-0.16,-0.16
5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,5642,59145,Erik Kratz,456124.0,kratzer01,2015,KCR,1,AL,N,4,5.0,532500.0,-1.3,-1.3,0.1,0.02,-0.14,-0.12
5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,5643,59146,Erik Kratz,456124.0,kratzer01,2015,PHI,2,NL,N,12,23.0,,-0.7,-0.7,0.1,0.07,-0.07,0.0
5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,59147,Erik Kratz,456124.0,kratzer01,2016,HOU,1,AL,N,14,30.0,850000.0,-5.4,-5.4,0.6,0.09,-0.57,-0.48
5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,5645,59148,Erik Kratz,456124.0,kratzer01,2016,PIT,2,NL,N,18,57.0,,-7.2,-8.2,2.0,0.16,-0.78,-0.62
5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,5646,59149,Erik Kratz,456124.0,kratzer01,2017,NYY,1,AL,N,4,2.0,,1.0,1.0,-0.1,0.01,0.1,0.11
5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,5647,59150,Erik Kratz,456124.0,kratzer01,2018,MIL,1,NL,N,67,219.0,,-5.3,-5.3,3.6,0.67,-0.67,0.0
5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,5648,59151,Erik Kratz,456124.0,kratzer01,2019,TBR,2,AL,N,6,17.0,,-3.8,-3.8,0.3,0.06,-0.37,-0.31
5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,59152,Erik Kratz,456124.0,kratzer01,2019,SFG,1,NL,N,15,36.0,,-3.1,-3.1,0.7,0.12,-0.33,-0.21
5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,59153,Erik Kratz,456124.0,kratzer01,2020,NYY,1,AL,N,16,30.0,100000.0,2.8,0.8,2.4,0.09,0.28,0.37
5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,5651,59180,Marc Krauss,571868.0,krausma01,2015,TBR,2,AL,N,4,10.0,,-2.8,-1.8,-1.2,0.04,-0.3,-0.26
5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,5652,59181,Marc Krauss,571868.0,krausma01,2015,DET,3,AL,N,12,33.0,,-5.4,-5.4,-0.5,0.12,-0.59,-0.47
5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,59182,Marc Krauss,571868.0,krausma01,2015,LAA,1,AL,N,11,38.0,,-2.3,-2.3,-0.9,0.13,-0.24,-0.11
5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,59215,Joey Krehbiel,607216.0,krehbjo01,2018,ARI,1,NL,Y,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,5655,59216,Joey Krehbiel,607216.0,krehbjo01,2021,TBR,1,AL,Y,0,0.0,100000.0,0.0,0.0,0.0,,,
5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,5656,59217,Joey Krehbiel,607216.0,krehbjo01,2021,BAL,2,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,5657,59218,Joey Krehbiel,607216.0,krehbjo01,2022,BAL,1,AL,Y,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,5658,59222,Ryan Kreidler,668952.0,kreidry01,2022,DET,1,AL,N,26,84.0,,1.5,-3.6,6.1,0.27,0.15,0.42
5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,5659,59226,Dean Kremer,665152.0,kremede01,2020,BAL,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,59227,Dean Kremer,665152.0,kremede01,2021,BAL,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,59324,Brooks Kriske,621139.0,kriskbr01,2020,NYY,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,5662,59325,Brooks Kriske,621139.0,kriskbr01,2021,NYY,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,5663,59326,Brooks Kriske,621139.0,kriskbr01,2021,BAL,2,AL,Y,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,59338,Jason Krizan,607249.0,krizaja01,2022,SFG,1,NL,N,3,10.0,,-0.8,-0.8,-0.1,0.04,-0.08,-0.04
5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,59355,Ian Krol,571871.0,krolia01,2015,DET,1,AL,Y,2,0.0,515000.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,5666,59356,Ian Krol,571871.0,krolia01,2016,ATL,1,NL,Y,59,1.0,,-0.1,-0.1,0.0,0.0,-0.01,-0.01
5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,5667,59357,Ian Krol,571871.0,krolia01,2017,ATL,1,NL,Y,48,1.0,900000.0,-0.1,-0.1,0.0,0.0,-0.01,-0.01
5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,5668,59358,Ian Krol,571871.0,krolia01,2018,LAA,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,5669,59359,Ian Krol,571871.0,krolia01,2021,DET,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,5670,59421,Jack Kruger,667674.0,krugeja01,2021,LAA,1,AL,N,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,59500,Kyle Kubitza,605323.0,kubitky01,2015,LAA,1,AL,N,19,39.0,,-4.2,-3.2,-0.9,0.13,-0.44,-0.31
5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,5672,59573,Chad Kuhl,641771.0,kuhlch01,2016,PIT,1,NL,Y,14,26.0,,-1.3,-1.3,0.1,0.01,-0.14,-0.13
5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,59574,Chad Kuhl,641771.0,kuhlch01,2017,PIT,1,NL,Y,30,52.0,550000.0,-0.6,-0.6,0.1,0.01,-0.07,-0.06
5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,5674,59575,Chad Kuhl,641771.0,kuhlch01,2018,PIT,1,NL,Y,17,27.0,570500.0,0.2,0.2,0.1,0.01,0.01,0.02
5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,59576,Chad Kuhl,641771.0,kuhlch01,2020,PIT,1,NL,Y,0,0.0,840000.0,0.0,0.0,0.0,,,
